lov om merking av forbruksvarer|merkeloven	lov/1981-12-18-90
lov om merkning på tunge kolli	lov/1932-04-22-1
lov om merverdiavgift|merverdiavgiftsloven|mval	lov/2009-06-19-58
lov om militær disiplinærmyndighet	lov/1988-05-20-32
lov om militære rekvisisjoner	lov/1951-06-29-19
lov om miljøvern på svalbard|svalbardmiljøloven	lov/2001-06-15-79
lov om motorferdsel i utmark og vassdrag|motorferdselsloven|motorferdselloven	lov/1977-06-10-82
lov om målbruk i offentleg teneste|målbruksloven|målbrukslova|mållova	lov/1980-04-11-5
lov om målenheter, måling og normaltid|målenhetloven	lov/2007-01-26-4
lov om møteplikt til stortinget	lov/1897-08-03-2
lov om naturområder i oslo og nærliggende kommuner|markaloven	lov/2009-06-05-35
lov om naturskadeforsikring|naturskadeforsikringsloven|naturskadeforsikringloven	lov/1989-06-16-70
lov om naturskade|naturskadeloven	lov/1994-03-25-7
lov om navigatører	lov/1936-02-07
lov om nordisk miljøvernkonvensjon	lov/1976-04-09-21
lov om nordisk vitneplikt	lov/1975-03-21-9
lov om nordiske privatrettslige dommer|tilleggslov til tvistemålsloven	lov/1977-06-10-71
lov om norges bank og pengevesenet|sentralbankloven	lov/1985-05-24-28
lov om norges krigsskaderåd	lov/1951-07-06-4
lov om norges territorialfarvann og tilstøtende sone	lov/2003-06-27-57
lov om norges økonomiske sone|økonomisk sonelov|lov om nøs|soneloven	lov/1976-12-17-91
lov om norsk lovtidend|lovtidend-loven	lov/1969-06-19-53
lov om norsk lysingsblad	lov/1946-10-11-1
lov om norsk skipsregister|nis-loven	lov/1987-06-12-48
lov om norsk statsborgerskap	lov/2005-06-10-51
lov om notarius publicus	lov/2002-04-26-12
lov om næringsberedskap|næringsberedskapsloven	lov/2011-12-16-65
lov om obligatorisk tjenestepensjon|tjenestepensjonsloven	lov/2005-12-21-124
lov om oecd-konvensjon mot bestikkelse	lov/1998-11-13-67
lov om offentlege styresmakters ansvar for kulturverksemd|kulturlova	lov/2007-06-29-89
lov om offentlig støtte	lov/1992-11-27-117
lov om offentlige anskaffelser|lov om offentlege anskaffelser|anskaffelsesloven	lov/1999-07-16-69
lov om omdanning av jernbaneverkets forretningsenhet baneservice|baneserviceloven	lov/2005-01-07-5
lov om omdanning av jernbaneverkets kommersielle televirksomhet|lov om banetele	lov/2001-06-15-87
lov om omdanning av kystverkets produksjonsvirksomhet til statsaksjeseskap|lov om kystverkets produksjonsvirksomhet	lov/2004-12-17-90
lov om omdanning av luftfartsverket til aksjeselskap	lov/2002-12-13-85
lov om omdanning av noregs kommunalbank til aksjeselskap	lov/1999-07-16-68
lov om omdanning av postbanken ba til aksjeselskap	lov/1999-06-18-42
lov om omdanning av statens vegvesens produksjonsvirksomhet	lov/2002-12-13-84
lov om omordning af det civile embedsver|omordningsloven	lov/1894-07-21-5
lov om omorganisering av statkraft sf	lov/2004-08-27-70
lov om omsetningsavgift av sjokolade mm	lov/1923-07-06-5
lov om omsetningsavgift på bildende kuns	lov/1948-11-04-1
lov om oppfinnelser av betydning for rikets forsvar|lov om forsvarsviktige oppfinnelser	lov/1953-06-26-8
lov om oppgaveregisteret	lov/1997-06-06-35
lov om oppgjør for skip|oppgjørsloven for skip	lov/1950-03-17-1
lov om opph av høifjeldsgrundloven	lov/1954-04-09-1
lov om opph av kommunalbankgarantifond	lov/1977-12-16-98
lov om opphavsrett|opphavsrettsloven|åndsverkloven|orl	lov/1961-05-12-2
lov om opphevelse av aksjegevinstskatteloven	lov/1991-07-20-58
lov om opphevelse av aksjeskatteloven	lov/1991-07-20-57
lov om opphevelse av avsetningslov/personlig	lov/1991-07-20-62
lov om opphevelse av avsetningslov/selskaper	lov/1991-07-20-63
lov om opphevelse av distriktsskatteloven	lov/1990-12-21-69
lov om opphevelse av eksportavgiftslov	lov/1994-06-24-23
lov om opphevelse av eldre lovbestemmelser	lov/1985-12-20-102
lov om opphevelse av fondsavsetningsloven	lov/1990-12-21-67
lov om opphevelse av foreldede lover	lov/1990-06-15-18
lov om opphevelse av landbruksbankloven	lov/1999-12-22-103
lov om opphevelse av lov 15 juni 1951	lov/1984-06-08-42
lov om opphevelse av lov 1971:110	lov/1992-04-10-36
lov om opphevelse av lov om bransjeråd	lov/1988-01-15-5
lov om opphevelse av pensjon for åremåls	lov/1982-05-21-29
lov om opphevelse av sjømannsskatteloven	lov/1988-06-17-51
lov om opphevelse av soknekommuner	lov/1950-12-15-8
lov om opphevelse av sparebankskatteloven	lov/1991-07-20-64
lov om oppheving av avgift på tran	lov/1976-05-21-31
lov om oppheving av bisykdomsloven	lov/2000-06-30-64
lov om oppheving av brevskulelova	lov/1992-06-19-57
lov om oppheving av folketrygdloven	lov/1976-02-13-1
lov om oppheving av landbruksskolelover	lov/1989-06-16-78
lov om oppheving av lov 19 juni 1970 nr 55 om prisutjevning	lov/2005-05-13-27
lov om oppheving av lov om norges fisker	lov/1988-05-20-31
lov om oppheving av lov om unge lovbrytar	lov/1975-04-04-12
lov om opplysningsplikt og angrerett|angrerettsloven|angrerettloven	lov/2000-12-21-105
lov om opplysningsvesenets fond|opplysningsvesenetsloven	lov/1996-06-07-33
lov om oppløsning av stamhuset ekeberg	lov/2005-12-21-129
lov om oppskyting i verdensrommet	lov/1969-06-13-38
lov om organisasjonsrett	lov/1951-12-14-4
lov om organisert kampaktivitet som tillater knockout|lov om knockout|knockoutloven	lov/2001-06-15-73
lov om overføring av domfelte|overføringsloven	lov/1991-07-20-67
lov om overføring av rettigheter og forpliktelser ved omklassifisering	lov/2009-06-19-109
lov om overtakelse av formuesposisjoner	lov/2003-09-12-94
lov om pakkereiser|pakkereiseloven	lov/1995-08-25-57
lov om pasient- og brukerrettigheter|pasient- og brukerrettighetsloven|lov om pasientrettigheter|pasientrettighetsloven|brukerrettighetsloven|brukerrettighetsloven|pasrl|pbrl	lov/1999-07-02-63
lov om pass|passloven|passl	lov/1997-06-19-82
lov om pengespill mv|pengespilloven	lov/1992-08-28-103
lov om pensjon for ledsager i utenrikstjenesten	lov/1999-01-15-1
lov om pensjonering av befal mv	lov/1957-05-03
lov om pensjonsordning for apoteketaten	lov/1953-06-26-11
lov om pensjonsordning for oppdragstaker i statlig beredskaps	lov/2010-02-12-4
lov om pensjonsordning for sivilombudsmannen	lov/1966-05-06
lov om pensjonsordning for stortingsrepresentanter	lov/2011-12-16-60
lov om pensjonsrettigheter innen eøs	lov/2001-12-14-95
lov om pensjonstrygd for fiskere|fiskerpensjonsloven	lov/1957-06-28-12
lov om perlefiskeriet	lov/1845-06-07
lov om personell i forsvaret|forsvarspersonelloven	lov/2004-07-02-59
lov om personnavn|navneloven	lov/2002-06-07-19
lov om personopplysninger|personopplysningsloven|pol	lov/2018-06-15-38|lov/2000-04-14-31
lov om petroleumsvirksomhet|petroleumsvirksomhetsloven|petroleumsloven|petrl	lov/1996-11-29-72
lov om planlegging og byggesaksbehandling|plan- og bygningsloven|bygningsloven|bygningsloven|plbl|pbl	lov/2008-06-27-71
lov om planteforedlerrett|planteforedlerrettsloven|planteforedlerrettloven|planteforedlerloven	lov/1993-03-12-32
lov om pliktmessig avhold|avholdspliktloven	lov/1936-07-16-2
lov om politiet|politiloven	lov/1995-08-04-53
lov om politimyndighet i forsvaret	lov/1988-05-20-33
lov om prisregler for jern og stål	lov/1974-06-07-22
lov om prisregulering ved import av fisk og fiskevarer|lov om prisregulering ved fiskeimport	lov/1993-06-11-73
lov om pristiltak|pristiltaksloven	lov/1993-06-11-66
lov om produksjon mv av agn	lov/1949-07-08-13
lov om pågripelse og overlevering mellom de nordiske|lov om nordisk arrestordre|arrestordreloven	lov/2008-09-19-77
lov om pågriping og overlevering	lov/2012-01-20-4
lov om ratifikasjon av luganokonvensjonen 2007	lov/2009-06-19-79
lov om redaksjonell fridom i media|mediefridomslova	lov/2008-06-13-41
lov om rederes opplysningsplikt til utlandet	lov/1967-06-16-3
lov om register for frivillig virksomhet|frivillighetsregisterloven	lov/2007-06-29-88
lov om register over opplysninger om valutaveksling|valutaregisterloven	lov/2004-05-28-29
lov om registrering av finansielle instrumenter|verdipapirregisterloven	lov/2002-07-05-64
lov om registrering av fiskefartøyer	lov/1917-12-05-1
lov om registrering av foretak|foretaksregisterloven|handelsregisterloven|fregl	lov/1985-06-21-78
lov om registrering av import og leveranser av råolje i eøs	lov/1999-06-25-54
lov om registrering av innsamlinger|insamlingsloven	lov/2007-06-29-87
lov om registrering av kraftledninger|kraftledningsregisterloven	lov/1927-07-01-1
lov om regulering av byggje- og anleggsverksemd	lov/1996-03-22-16
lov om regulering av svine- og fjørfeproduksjon	lov/2004-01-16-5
lov om regulerte markeder|børsloven	lov/2007-06-29-74
lov om reinbeite mellom norge og sverige|reinbeiteloven	lov/1972-06-09-31
lov om reindrift i visse kommuner	lov/1984-12-21-101
lov om reindrift|reindriftsloven|reindriftsloven|reindriftsloven	lov/2007-06-15-40
lov om reingjerder mellom norge og finland	lov/1983-03-11-8
lov om reisereservasjonssystemer	lov/2000-06-23-54
lov om renter ved forsinket betaling|lov om rente ved forsinket betaling|lov om forsinket betaling|lov om forsinkelsesrente|forsinkelsesrenteloven|forseinkingsrentelova|forsinkelsesloven|morarenteloven|rl	lov/1976-12-17-100
lov om rett til felles bolig og innbo|husstandsfellesskapsloven|samboerloven	lov/1991-07-04-45
lov om rett til innsyn i dokument i offentleg verksemd|offentlighetsloven|offentleglova|offl	lov/2006-05-19-16
lov om rett til miljøinformasjon|miljøinformasjonsloven|mil	lov/2003-05-09-31
lov om retten til å delta i fiske og fangst|deltakerloven|deltakarlova	lov/1999-03-26-15
lov om rettergangsendringer	lov/1964-12-04-2
lov om rettergangsmåten i riksrettssaker|riksrettergangsloven	lov/1932-02-05-2
lov om rettsforhold og forvaltning av grunn og naturressurser|finnmarksloven	lov/2005-06-17-85
lov om riksrevisjonen|riksrevisjonsloven	lov/2004-05-07-21
lov om råd eller anna representasjonsordning i kommunar	lov/2005-06-17-58
lov om salg av tidsparter i fritidsbolig	lov/1997-06-13-37
lov om sammenslutning av oslo og aker	lov/1947-07-11-8
lov om samvirkeforetak|samvirkelova	lov/2007-06-29-81
lov om schengen informasjonssystem|sis-loven|sisloven	lov/1999-07-16-66
lov om serveringsvirksomhet|serveringsloven 	lov/1997-06-13-55
lov om sikre containere	lov/1982-12-17-84
lov om sikringsordninger for banker|banksikringsloven	lov/1996-12-06-75
lov om skadeserstatning|skadeserstatningsloven|skadeerstatningsloven|erstatningsloven|skadebotlova|erstl|skl	lov/1969-06-13-26
lov om skatt av formue og inntekt|midl tilleggslov til skatteloven|skatteloven|sktl	lov/1999-03-26-14
lov om skatt på forestillinger mv	lov/1917-07-18-1
lov om skatt på honorar til utenlandske artister|artistskatteloven	lov/1996-12-13-87
lov om skatt til svalbard|svalbardskatteloven	lov/1996-11-29-68
lov om skatteforvaltning|skatteforvaltningsloven|sktfvl	lov/2016-05-27-14
lov om skattlegging av personer på jan mayen|jan mayen skatteloven|jan mayen-skatteloven|mayen-skatteloven	lov/1996-11-29-69
lov om skifte|skifteloven|sl	lov/1930-02-21
lov om skipsmaskinister	lov/1960-06-02-27
lov om skipssikkerhet|skipssikkerhetsloven	lov/2007-02-16-9
lov om skogbruk|skogbruksloven|skogbrukslova	lov/2005-05-27-31
lov om skogsdrift i statsallmenningene|statsallmenningsloven|allmenningsloven	lov/1992-06-19-60
lov om skogvern|skogvernlov	lov/1932-02-12
lov om skytevåpen og ammunisjon|våpenloven	lov/1961-06-09-1
lov om sosiale tjenester i arbeids- og velferdsforvaltningen	lov/2009-12-18-131
lov om sosiale tjenester|lov om sosialtjenester|sosialtjenesteloven|sostjl|sostjel	lov/1991-12-13-81
lov om spesialisthelsetjenesten|spesialisthelsetjenesteloven|speshtjl	lov/1999-07-02-61
lov om stamhusene rosendal og jarlsberg	lov/1927-07-04-11
lov om statens finansfond|finansfondsloven|finansfond-loven|finansfond-loven|finansfondloven	lov/2009-03-06-12
lov om statens obligasjonsfond|obligasjonsfondsloven|obligasjonsfond-loven|obligasjonsfondloven	lov/2009-03-06-13
lov om statens oppkrevere mv	lov/1958-03-28-4
lov om statens pensjonsfond	lov/2005-12-21-123
lov om statens premieobligasjonslån|premieobligasjonsloven	lov/1924-06-13-4
lov om statens tjenestemenn|tjenestemannsloven|tjenestemannsloven|tjml	lov/1983-03-04-3
lov om statens utleiebygg as	lov/2000-02-18-11
lov om statleg varekrigsforsikring	lov/2003-12-12-115
lov om statlig naturoppsyn|naturoppsynsloven	lov/1996-06-21-38
lov om statlig tilsyn med helsetjenesten|helsetilsynsloven|htilsl	lov/1984-03-30-15
lov om statsbanenes pensjonskasse|lov om statens pensjonskasse|statens pensjonskasselov|statpl	lov/1949-07-28-26
lov om statsbidrag til skytebaner|skytebaneloven	lov/1974-04-05-14
lov om statsgaranti for lønnskrav|lønnsgarantiloven|lgl	lov/1973-12-14-61
lov om statstilskott til arbeidstakere som tar ut avtalefestet pensjon i privat sektor|afp-tilskottsloven	lov/2010-02-19-5
lov om stiftelser|stiftelsesloven	lov/2001-06-15-59
lov om stortingets granskningskommisjon for bankkrisen	lov/1998-01-16-6
lov om straff	lov/2005-05-20-28
lov om straff for internerte militære	lov/1916-03-17
lov om straff for smugling på andre land	lov/1926-06-25-4
lov om straff i riksrettssaker|ansvarlighetsloven	lov/1932-02-05-1
lov om strafferegistrering|strafferegistreringsloven	lov/1971-06-11-52
lov om stranding og vrag|vrakloven	lov/1893-07-20-2
lov om strålevern|strålevernloven	lov/2000-05-12-36
lov om studentsamskipnader|studentsamskipnadsloven	lov/2007-12-14-116
lov om styret for det industrielle retsv|styreloven	lov/1910-07-02-7
lov om supplerande stønad til personar med kort butid	lov/2005-04-29-21
lov om svangerskapsavbrudd|svangerskapsavbruddsloven|abortloven|abl	lov/1975-06-13-50
lov om sykegymnaster mv	lov/1936-06-19-2
lov om særlige rådgjerder under krig|beredskapsloven|krigsloven	lov/1950-12-15-7
lov om særlige tiltak mot jugoslavia	lov/1999-06-25-43
lov om særlige tiltak mot republikken zimbabwe	lov/2003-06-27-58
lov om taugbaner og løipestrenger	lov/1912-06-14-1
lov om tekniske kontrollorgan	lov/1994-06-16-20
lov om televerket as	lov/1994-06-24-45
lov om tilleggsavgift på arv	lov/1947-07-30-4
lov om tilskott til livssynssamfunn	lov/1981-06-12-64
lov om tilsyn med elektriske anlegg|elektrisitetstilsynsloven	lov/1929-05-24-4
lov om tilsyn med erverv i dagspresse og kringkasting|medieeierskapsloven	lov/1997-06-13-53
lov om tiltak mot hvitvasking og terrorfinansiering|hvitvaskingsloven|hvitvaskingloven	lov/2009-03-06-11
lov om tilvirkning av æthylæther	lov/1898-12-19-3
lov om tinglysing|tinglysningsloven|tinglysingsloven|tgl	lov/1935-06-07-2
lov om tjenestemannsretten	lov/1933-07-06-12
lov om tjenesteplikt i politiet|polititjenesteloven	lov/1952-11-21-3
lov om tjenestevirksomhet|lov om tjenestevirksomhet|tjenesteloven|tjenesteloven	lov/2009-06-19-103
lov om tjenesteytelser/sjøtransport	lov/1992-12-04-121
lov om toll og vareførsel	lov/2007-12-21-119
lov om tomtefeste|tomtefesteloven|festeloven	lov/1996-12-20-106
lov om transplantasjon, obduksjon mv|transplantasjonsloven|obduksjonsloven|trpll	lov/1973-02-09-6
lov om trudomssamfunn og ymist anna|trossamfunnsloven	lov/1969-06-13-25
lov om tvangsfullbyrdelse|tvangsfullbyrdelsesloven|tvangsfullføringslova|tvangsloven|tvangsl|tvfbl|tvfl	lov/1992-06-26-86
lov om tvungen lønnsnemnd	lov/1958-06-13-1
lov om uføretrygd for militærpersoner	lov/1953-06-19-4
lov om ugyldighet ved rettshandler|midl lov om rettshandler	lov/1946-06-21-1
lov om ulykkesforsikring for fiskere	lov/1920-12-10-1
lov om ulykkestrygd for industriarbeidere	lov/1931-06-24-6
lov om ulykkestrygd for sjømenn|sjømannstrygdloven	lov/1931-06-24-11
lov om ulykkestrygd på svalbard	lov/1947-06-27-10
lov om umyndiggjørelse|umyndiggjørelsesloven|lov om umyndiggjøring|umyndiggjøringsloven	lov/1898-11-28
lov om undersjøiske naturforekomster|kontinentalsokkelloven|sokkelloven	lov/1963-06-21-12
lov om undersjøiske telegrafkabler	lov/1884-06-14-3
lov om unge lovbrytere	lov/1928-06-01-2
lov om universiteter og høyskoler|universitetsloven|høgskoleloven|høyskoleloven|univl	lov/2005-04-01-15
lov om universitetets lærereksamener	lov/1920-07-20-1
lov om utdanningsstøtte|utdanningsstøtteloven	lov/2005-06-03-37
lov om utdrag i tvistemål og straffesake|rettsutdragsloven|utdragsloven	lov/1918-08-14-2
lov om utenl skilsmisser og separasjoner	lov/1978-06-02-38
lov om utenrikstjenesten|utenrikstjenesteloven	lov/2002-05-03-13
lov om utførelsen av de offentlige legeforretninger	lov/1912-07-26-1
lov om utlendingers adgang til riket|utlendingsloven|utlendl|utll	lov/2008-05-15-35
lov om utlevering av lovbrytere	lov/1975-06-13-39
lov om utlevering av lovbrytere i norden	lov/1961-03-03-1
lov om utlevering mellom nordiske land	lov/1970-06-05-35
lov om utvalg som skal undersøke forhold knyttet til at personer med	lov/2009-06-19-73
lov om utvalget for gjennomgang av stortingspensjoner|stortingspensjonsutvalgsloven	lov/2008-10-17-79
lov om utvidet adgang til visitasjon	lov/1999-07-16-65
lov om utvinning av petroleum under land	lov/1973-05-04-21
lov om vaarsildfiske	lov/1851-09-24-7
lov om vaktvirksomhet|vaktvirksomhetsloven	lov/2001-01-05-1
lov om valg til fylkesting og kommunestyrer|valgloven	lov/2002-06-28-57
lov om vanføre|vanføre	lov/1958-12-05-1
lov om varer av edelt metall	lov/2010-09-03-52
lov om varsling, rapportering og undersøkelse av jernbaneulykker	lov/2005-06-03-34
lov om vassdrag og grunnvann|vannressursloven|vassressurslova	lov/2000-11-24-82
lov om vederlag for visning av billedkunst og kunsthåndverk|lov om vederlag for kunstvisning	lov/1993-05-28-52
lov om vederlag ved oreigning av fast eigedom|ekspropriasjonserstatningsloven|ekspropriasjonsvederlagsloven|oreigningsvederlagsloven|vederlagsloven|vederlagslova|vederll	lov/1984-04-06-17
lov om vedtak i fn's sikkerhetsråd	lov/1968-06-07-4
lov om verdipapirfond	lov/2011-11-25-44
lov om verdipapirhandel|verdipapirhandelloven|vphl	lov/2007-06-29-75
lov om vergemål|vgml	lov/2010-03-26-9|lov/1927-04-22-3
lov om vern mot smittsomme sykdommer|smittevernsloven|smittevernloven|smitteloven|smittel	lov/1994-08-05-55
lov om vernepliktige sivilarbeidere	lov/1937-06-17-10
lov om veterinærer og annet dyrehelsepersonell|dyrehelsepersonelloven|veterinærloven|dhpl	lov/2001-06-15-75
lov om vidners og sakkyndiges godtgjørelse mv|vitnegodtgjørelsesloven|godtgjørelsesloven|godtgjerslova	lov/1916-07-21-2
lov om visse forhold vedrørende de politiske partiene|partifinansieringsloven|partiloven	lov/2005-06-17-102
lov om visse sider av elektronisk handel og andre informasjonssamfunnstjenester|lov om visse sider av elektronisk handel|lov om elektronisk handel|e-handelsloven|ehandelsloven	lov/2003-05-23-35
lov om voksenopplæring|voksenopplæringsloven	lov/2009-06-19-95
lov om voldgift|voldgiftsloven	lov/2004-05-14-25
lov om voldsoffererstatning|voldsoffererstatningsloven|voldsofferloven|voerstl	lov/2001-04-20-13
lov om yrkesskadeforsikring|yrkesskadesforsikringsloven|yrkesskadeserstatningsloven|yrkesskadeforsikringsloven|yrkesskadeerstatningsloven|yforsl|yfl	lov/1989-06-16-65
lov om yrkesskadetrygd|yrkesskadetrygdloven|yrkesskadeloven	lov/1958-12-12-10
lov om yrkesskoler for håndverk og industri	lov/1940-03-01-1
lov pensjonsordning ved den norske opera	lov/1998-08-21-65
lov til å fremja umsetnaden av jordbruks|omsetningsloven	lov/1936-07-10-6
lov um avbrot av frestar|fristforlengelsesloven	lov/1946-06-21-8
lov um prisereglar og prisedomstolar	lov/1947-05-02-1
luftvernloven	lov/1947-02-21-4
lærlingeloven	lov/1950-07-14-5
lønnsnemndloven	lov/2012-01-27-10|lov/1952-12-19-7
margarinloven	lov/1931-06-24-15
matlovsforskriften	forskrift/2008-12-22-1620
mellombels tilleggslov til eigedomsskatt	lov/1982-12-17-82
mesterbrevloven	lov/1986-06-20-35
midl bakerilov	lov/1918-06-04
midl lov om avgift på el kraft	lov/1951-06-29-14
midl lov om avvikling av fylkenes hvpu	lov/1988-06-10-48
midl lov om forkjøpsrett til utbyggingsformål mm	lov/1965-06-25-4
midl lov om husleieregulering	lov/1957-06-28-20
midl lov om inntfradr ved ekspr	lov/1953-07-03-8
midl lov om oppbygging av biler	lov/1961-12-08
midl lov om regulering av byggevirksomhet	lov/1955-12-09-19
midl lov om sivil tjenestepligkt for tannleger	lov/1956-06-21-11
midl lov om uføretrygd	lov/1936-07-16-3
midl strandplanlov|strandloven	lov/1965-06-25-5
midlertidig lov om inntektsstopp|midlertidig lov om inntektsstopp	lov/1979-12-21-70
midlertidig lov om prøveordning med lokaler for injeksjon av narkotika	lov/2004-07-02-64
midlertidig skattelov	lov/1952-06-13-8
militære straffelov|militær straffelov|mil.strl|milstrl	lov/1902-05-22-13
mortifikasjonsloven	lov/1959-12-18-1
motorvognloven	lov/1926-02-20-2|lov/1912-06-21-2
mønstringsloven	lov/1947-07-11-4
naturvernloven	lov/1954-12-01-2
navigatørloven	lov/1958-10-10
nois-registerforskriften	forskrift/2005-06-17-611
nord-norgeloven	lov/1952-06-28-18
nordisk familierettslig konvensjon|konvensjon om familierett	lov/1931-02-06
norske lov|lovbogen|lovboken|n.l|nl	lov/1687-04-15
næringsmiddelhygieneforskriften	forskrift/2008-12-22-1623
odelsloven|odelsl|odl	lov/1974-06-28-58
offiserloven	lov/1895-07-27
omsetningsavgiftsloven|særavgiftsloven	lov/1933-05-19-11
opiumsloven	lov/1928-06-01-5
opplæringsforskriften - opplæringslova|forskrift til opplæringslova	forskrift/2006-06-23-724
opplæringslova|oppll|oppl	lov/1998-07-17-61
oreigningsloven	lov/1959-10-23-3
panteloven|panteloven|pantel	lov/1980-02-08-2
passforskriften	forskrift/1999-12-09-1263
patentloven|patentloven|pl	lov/1967-12-15-9
patentstyrelova	lov/2012-06-22-58
pensjonslov for stortingsrepresentanter	lov/1981-06-12-61
personopplysningsforskriften|pof	forskrift/2000-12-15-1265
personvernforordningen|gdpr	lov/2016-04-27-679
petroleumsskatteloven|petroleumskatteloven|psktl	lov/1975-06-13-35
pliktavholdsforskriften	forskrift/2006-10-16-1160|forskrift/2004-12-30-1906|forskrift/2001-12-17-1462
pliktavholdsloven	lov/1936-07-16-2|lov/1916-07-26-4
pliktavleveringsloven|avleveringspliktloven|avleveringsloven	lov/1989-06-09-32
politiinstruksen	forskrift/1990-06-22-3963
prioriteringsforskriften|prioritetsforskriften	forskrift/2000-12-01-1208
prioritetsloven	lov/1912-05-31
prisloven	lov/1947-06-30-12
produktansvarsloven|produktansvarloven|prodansvl	lov/1988-12-23-104
produktforskriften	forskrift/2004-06-01-922
produktkontrolloven	lov/1976-06-11-79
prokuraloven	lov/1985-06-21-80
prom ang territorial grænse	lov/1812-02-25
provisorisk anordning mot finansiering av terrorisme|prov anordn mot finansiering av terrorisme	lov/2001-10-05-1134
påtaleinstruksen|påt.instr	forskrift/1985-06-28-1679
rammeforskriften	forskrift/2010-02-12-158
regjeringsinstruksen	lov/1909-03-23
regler for midlertidig ordning med pasientskadeerstatning	forskrift/1988-01-01-4458
regnskapsloven|rekneskapslova|rskl	lov/1998-07-17-56
reindriftloven	lov/1933-05-12-3|lov/1897-07-25
reisebyråloven	lov/1948-11-04-2
rekvireringsloven	lov/1946-12-13-25|lov/1946-07-19-20
renteloven	lov/1976-12-17-100|lov/1888-06-29-2
rentereguleringsloven	lov/1947-12-05-3
res anggående jorddelingen i finmark mv	lov/1775-05-27
rettergangsordningens ikrafttredelseslov|rettergangsordningens ikrafttrædelseslov|rettergangsordningens ikrl	lov/1918-08-14-4
rettergangsoverenskomst med storbritannia	lov/1931-01-30
rettighetsforskriften	forskrift/2011-11-15-1103
rettsgebyrloven	lov/1982-12-17-86
revisorloven	lov/1999-01-15-2
riksborgarrettslova	lov/1888-04-21
riksgrenseloven	lov/1950-07-14-2
riksteaterloven	lov/1948-12-13-5
rusdrikkeloven	lov/1908-08-15-8
rusdrikkloven	lov/1848-08-17-2
rusdrikloven	lov/1908-08-15-8|lov/1848-08-17-2
råfiskloven	lov/1951-12-14-3|lov/1938-06-18-14
rørosloven	lov/1901-05-29-6
salærforskriften	forskrift/1997-12-03-1441
sameieloven|sameigelova	lov/1965-06-18-6
sameloven	lov/1987-06-12-56
samferdselsloven	lov/1964-06-19-7|lov/1947-07-11-6
samordningsloven	lov/1957-07-06-26
sanksjonslov mot iran	lov/1980-06-06-18
servituttloven	lov/1968-11-29
sinnsykeloven	lov/1848-08-17-1
sivildomsoverenskomst med storbritannia	lov/1961-06-12
sivilombudsmannsloven|ombudsmannsloven|ombodsmannslova|ombml	lov/1962-06-22-8
sjekkloven	lov/1932-05-27-3
sjøloven|sjøl	lov/1994-06-24-39
sjømannsloven	lov/1975-05-30-18|lov/1953-07-17-25|lov/1923-02-16-1
sjømannspensjonstrygdloven|pensjonstrygdloven	lov/1948-12-03-7
sjøml	lov/1975-05-30-18
sjøtrygdelagsloven|sjøtrygdelagloven	lov/1953-07-03-2
skattebetalingslovens ikrafttredelseslov|skattebetalingslov ikrafttredelseslov|skattebetalingslovens ikrl	lov/1955-06-30-19
skibsaktieloven|skipsaksjeloven	lov/1916-07-26-9
skibsaktieselskapsloven	lov/1916-06-26
skibsregisterloven|skipsregisterloven	lov/1901-05-04-2
skjønnsprosessloven|skjønnsprocessloven|skjønnsloven|skjønslova|skjl	lov/1917-06-01-1
skogkoncessionsloven|skogkonsesjonsloven	lov/1909-09-18-5
sparebankloven	lov/1961-05-24-1|lov/1924-07-04
spesialskoleloven	lov/1951-11-23-2|lov/1915-06-04-1
sportelloven	lov/1959-12-18-11|lov/1938-02-04-1
sprøyteromsforskriften	forskrift/2004-12-17-1661
stadnamnlova	lov/1990-05-18-11
statistikkloven	lov/1989-06-16-54
statsborgerloven	lov/2005-06-10-51|lov/1924-08-08-3
statsforetaksloven	lov/1991-08-30-71
statsrådpensjonsloven	lov/1951-12-14-11
stempelavgiftsloven	lov/1915-04-29-3
stempelloven	lov/1839-08-09-2
steriliseringsloven|sterill	lov/1977-06-03-57|lov/1934-06-01-2
stortingets bevilgningsreglement|bevilgningsreglementet	forskrift/2005-05-26-876
straffelovens ikrafttredelseslov|straffelovens ikrafttrædelseslov|straffelov ikrafttrædelseslov|straffelov ikrafttredelseslov|straffelovens ikrl|straffelov ikrl|strl.ikrl|strlikrl	lov/1902-05-22-11
straffeloven|strl	lov/2005-05-20-28|lov/1902-05-22-10
straffeprosesslovens ikrafttredelseslov|straffeprosesslov ikrafttredelseslov|straffeprosesslovens ikrl	lov/1985-06-14-71
straffeprosessloven|str.prl|strprl|stprl|strpl	lov/1981-05-22-25
stykkprisforskriften	forskrift/2005-12-12-1442
svalbardloven|svalbl	lov/1925-07-17-11
sykepleierpensjonsloven	lov/1962-06-22-12
syketransportforskriften	forskrift/2008-07-04-788
syketrygdloven	lov/1956-03-02-2|lov/1930-06-06-18
søfartsloven	lov/1860-03-24
tannhelsetjenesteloven|tannhtjl	lov/1983-06-03-54
tannlegeloven	lov/1927-04-29-2
tidspartloven	lov/2012-05-25-27|lov/1997-06-13-37
tilleggslov om krigspensjonering	lov/1968-03-22-2|lov/1951-06-29-34
tilleggslov om siv tjenesteplikt for tannleger	lov/1962-06-29-2
tilleggslov om statens pensjonskasse	lov/1956-11-09-1
tilleggslov til adopsjonsloven	lov/1948-10-22-1
tilleggslov til apotekloven	lov/1953-02-27-2
